order_id,customer_id,product_name,category,price,quantity,payment_method,rating,purchase_date,return_flag
6A4C5DBD,C63156,Skincare Toner,Kecantikan,142299,1,GoPay,1,2024-03-01,0
9A37E760,C22856,Power Bank,Elektronik,198421,3,ShopeePay,3,2024-02-13,0
16C1B5A3,C70522,Lipstik Matte,Kecantikan,16205,1,GoPay,5,2023-05-12,0
26672BFA,C38760,Puzzle 1000pcs,Mainan,291796,1,Kartu Kredit,1,2023-03-07,0
4E06854D,C58967,Charger Type-C,Elektronik,404023,1,ShopeePay,4,2023-04-15,0
BB6C44EB,C87646,RC Car,Mainan,129956,1,ShopeePay,4,2023-11-07,0
C98D141C,C56136,Boneka Anime,Mainan,238450,2,Transfer Bank,3,2023-08-25,0
AA7EA91E,C48617,GPS Tracker,Otomotif,302163,1,Kartu Kredit,2,2023-05-18,0
428DAD3E,C86700,GPS Tracker,Otomotif,364808,2,Kartu Kredit,4,2023-03-28,1
D89150FA,C46149,Pengharum Mobil,Otomotif,91834,1,Kartu Kredit,3,2023-01-02,0
EBDB53E5,C40328,RC Car,Mainan,254603,1,COD,2,2023-07-24,0
D9EA675E,C17149,RC Car,Mainan,455173,2,Transfer Bank,1,2023-10-13,0
C1BFCFF2,C37984,Sunscreen SPF50,Kecantikan,158535,3,ShopeePay,5,2023-02-21,0
1B7793CC,C38392,Pengharum Mobil,Otomotif,338327,2,GoPay,5,2024-03-14,0
35DAE792,C70296,GPS Tracker,Otomotif,12605,2,ShopeePay,2,2024-03-14,0
EF621380,C74884,Lipstik Matte,Kecantikan,66633,3,COD,3,2023-04-26,0
5AAEDE70,C36253,Charger Type-C,Elektronik,210817,1,ShopeePay,1,2023-05-26,0
E399563C,C96441,Hand Sanitizer,Kesehatan,134794,1,Kartu Kredit,1,2023-01-04,0
F2C5BFD8,C14961,Pengharum Mobil,Otomotif,63027,1,GoPay,3,2024-01-21,0
98AD2AF5,C25209,GPS Tracker,Otomotif,121169,1,GoPay,5,2023-06-15,0
EAFBE490,C32461,RC Car,Mainan,468652,3,Kartu Kredit,5,2023-10-01,1
76A81E89,C10684,Pengharum Mobil,Otomotif,189722,2,Kartu Kredit,3,2023-04-25,0
7585A4F1,C21036,Kopi Literan,Makanan & Minuman,434241,3,Kartu Kredit,3,2023-09-27,0
BC712CEC,C11800,Power Bank,Elektronik,482057,2,Kartu Kredit,1,2023-08-12,1
D5414546,C97785,Power Bank,Elektronik,373426,1,Transfer Bank,4,2023-05-15,0
C677ADE9,C32795,Skincare Toner,Kecantikan,247675,1,Kartu Kredit,2,2023-04-04,0
258202A7,C29384,RC Car,Mainan,286018,2,Kartu Kredit,5,2023-06-11,0
16BF8298,C15879,Boneka Anime,Mainan,131536,2,Kartu Kredit,5,2023-07-02,0
02E292AD,C63230,Boneka Anime,Mainan,97366,1,ShopeePay,5,2023-12-11,0
FB245A19,C39433,GPS Tracker,Otomotif,149961,1,GoPay,1,2023-03-04,1
F3FF3BE5,C85830,Vitamin C,Kesehatan,485512,1,ShopeePay,5,2023-02-06,0
290D5D2A,C84378,Baju Oversize,Fashion,245477,1,ShopeePay,5,2023-10-28,0
BD0BD7B5,C41337,Lipstik Matte,Kecantikan,314384,1,Kartu Kredit,5,2023-09-14,0
B98DE5B5,C36290,Skincare Toner,Kecantikan,412864,2,Transfer Bank,4,2023-11-21,0
2EC0694B,C39403,Dispenser Sabun,Rumah Tangga,96675,2,COD,4,2023-04-04,1
F64EE695,C94249,Kopi Literan,Makanan & Minuman,270285,3,Transfer Bank,1,2023-01-15,0
69B15E04,C36703,Baju Oversize,Fashion,246450,2,Transfer Bank,4,2023-09-05,1
06130BD7,C44209,Pengharum Mobil,Otomotif,450759,3,GoPay,1,2023-07-06,0
EE29F3EB,C49579,Headphone Bluetooth,Elektronik,323694,1,GoPay,4,2023-02-19,0
3E4AB437,C61625,Lipstik Matte,Kecantikan,278623,2,GoPay,2,2023-09-07,0
A05D34CA,C97464,Sarung Jok,Otomotif,324119,2,GoPay,1,2024-02-17,1
7CE3A44F,C34285,Masker KF94,Kesehatan,417154,1,Transfer Bank,5,2024-01-03,0
681F7D5C,C70201,Pengharum Mobil,Otomotif,213239,3,Kartu Kredit,4,2023-05-05,0
A56AA73C,C78661,Kopi Literan,Makanan & Minuman,235489,2,Kartu Kredit,5,2023-03-29,0
86781D40,C83288,Power Bank,Elektronik,409826,3,Kartu Kredit,2,2023-12-01,0
7AA8455C,C15245,Coklat Bubuk,Makanan & Minuman,107071,3,GoPay,5,2023-08-15,0
4449BB77,C15729,Wajan Anti Lengket,Rumah Tangga,160339,1,Kartu Kredit,5,2023-08-02,0
2BFD1C59,C37931,Sunscreen SPF50,Kecantikan,336122,1,Transfer Bank,4,2023-09-05,0
E36737F2,C14346,RC Car,Mainan,282661,3,GoPay,1,2023-07-18,0
67473B1D,C65306,Celana Jogger,Fashion,354141,1,ShopeePay,1,2024-03-06,0
89E0F22E,C68348,Dispenser Sabun,Rumah Tangga,209993,1,COD,1,2023-03-05,0
A9145D91,C83232,Kopi Literan,Makanan & Minuman,80033,2,GoPay,5,2023-04-20,0
62D6C259,C47498,Celana Jogger,Fashion,313477,3,COD,3,2024-02-08,0
AFB0F7FF,C95521,Granola,Makanan & Minuman,471164,3,Transfer Bank,4,2024-03-18,0
F475FFC9,C77448,Boneka Anime,Mainan,234014,1,Kartu Kredit,2,2023-01-08,0
13A6B373,C84638,Dispenser Sabun,Rumah Tangga,336631,3,GoPay,1,2023-02-23,1
F7039D94,C27157,Tempat Sampah Mini,Rumah Tangga,66389,2,GoPay,4,2023-09-03,0
D265911D,C61506,Skincare Toner,Kecantikan,479731,3,Transfer Bank,1,2023-04-10,0
9FCBCF84,C75967,Tempat Sampah Mini,Rumah Tangga,409488,1,Transfer Bank,5,2024-02-17,0
17E5F6FF,C66968,Hijab,Fashion,151161,2,Transfer Bank,4,2023-02-02,0
1FF036AE,C74747,Wajan Anti Lengket,Rumah Tangga,449282,3,ShopeePay,1,2023-06-08,0
50B115E5,C71227,Set Pisau Dapur,Rumah Tangga,23753,1,ShopeePay,3,2023-02-01,0
9EE7A6AE,C47808,Foundation,Kecantikan,371688,1,ShopeePay,1,2023-08-07,0
4E80B148,C76178,Mie Instan Premium,Makanan & Minuman,248688,2,Kartu Kredit,1,2023-10-24,0
9A9992B2,C42974,Boneka Anime,Mainan,206191,1,Transfer Bank,3,2023-11-28,0
F5435492,C61498,Vitamin C,Kesehatan,453063,2,Kartu Kredit,4,2023-12-04,0
D5771956,C70989,Kopi Literan,Makanan & Minuman,256531,3,COD,2,2023-09-29,0
4796C644,C65754,Vitamin C,Kesehatan,465956,1,Transfer Bank,3,2023-01-16,0
0BB0FCB0,C63135,Foundation,Kecantikan,103647,1,Kartu Kredit,2,2023-08-10,1
E3693AEB,C23873,Boneka Anime,Mainan,190136,2,Kartu Kredit,5,2024-01-30,1
8F62EFCF,C31824,Puzzle 1000pcs,Mainan,126366,3,GoPay,1,2024-01-26,0
9C323E91,C88903,Baju Oversize,Fashion,415137,1,COD,4,2023-04-29,0
B73A1663,C71135,Boneka Anime,Mainan,142775,2,COD,4,2023-04-13,1
1139E824,C59132,Charger Type-C,Elektronik,451802,3,COD,2,2023-06-06,0
E5752801,C40705,Foundation,Kecantikan,473835,2,Transfer Bank,2,2023-12-13,0
C7023709,C81969,GPS Tracker,Otomotif,342166,3,Kartu Kredit,3,2023-10-22,0
83C92CF3,C60857,Hand Sanitizer,Kesehatan,349232,3,GoPay,4,2023-04-27,0
8B0982A3,C87473,Puzzle 1000pcs,Mainan,193376,1,Transfer Bank,4,2023-09-04,0
DC2DF0F2,C90757,Masker KF94,Kesehatan,60694,3,ShopeePay,1,2023-01-23,0
D2E8DA9F,C85423,Hand Sanitizer,Kesehatan,70908,1,Kartu Kredit,3,2023-05-29,0
E86DB28C,C65993,Wajan Anti Lengket,Rumah Tangga,67467,1,GoPay,3,2023-07-08,0
E7686AF5,C80331,Hijab,Fashion,352797,1,Transfer Bank,1,2023-04-25,0
A28ED8C3,C78062,Set Pisau Dapur,Rumah Tangga,427159,3,ShopeePay,5,2023-08-24,0
93A29FC6,C39568,Alat Vakum Mini,Otomotif,421810,3,Transfer Bank,4,2023-07-20,1
2F961CCB,C56254,Dispenser Sabun,Rumah Tangga,66525,3,COD,4,2024-03-21,0
C2930A44,C65524,Wajan Anti Lengket,Rumah Tangga,435790,3,Kartu Kredit,5,2023-01-03,0
A51F1119,C16724,Sunscreen SPF50,Kecantikan,318624,3,ShopeePay,5,2023-05-19,0
9054BDE1,C36194,Wajan Anti Lengket,Rumah Tangga,321186,2,COD,1,2023-12-14,0
8379CFA5,C18324,Puzzle 1000pcs,Mainan,134466,2,Kartu Kredit,5,2023-01-03,0
AC72C302,C67126,Pengharum Mobil,Otomotif,172259,2,COD,5,2023-11-16,0
FD88D816,C11648,Mainan Edukasi,Mainan,227098,3,ShopeePay,5,2023-05-17,0
2B156789,C17049,Lipstik Matte,Kecantikan,209961,2,COD,3,2024-03-18,0
DCE987B1,C21412,Foundation,Kecantikan,401722,1,Transfer Bank,4,2023-03-14,0
66122CFD,C11701,Mainan Edukasi,Mainan,265396,2,GoPay,3,2023-05-03,0
7CE61EFE,C58073,Foundation,Kecantikan,260502,3,Transfer Bank,5,2023-03-08,1
F02CED02,C19508,Boneka Anime,Mainan,92686,3,Kartu Kredit,1,2023-09-19,0
F8279F18,C14098,Sunscreen SPF50,Kecantikan,197430,1,ShopeePay,3,2023-07-05,1
1E452261,C62036,Mainan Edukasi,Mainan,364289,3,COD,3,2023-05-05,0
70B46446,C44104,Set Pisau Dapur,Rumah Tangga,133871,1,Transfer Bank,4,2023-10-16,0
9DA6361C,C95447,Hand Sanitizer,Kesehatan,68048,3,COD,2,2023-01-03,0
0500DE26,C68249,Masker KF94,Kesehatan,421192,1,GoPay,3,2023-10-19,0
9A7A275C,C77017,Masker KF94,Kesehatan,250980,1,Kartu Kredit,1,2024-02-28,0
D3A70558,C65276,Wajan Anti Lengket,Rumah Tangga,83153,3,COD,4,2023-10-20,0
D31525E1,C74123,Headphone Bluetooth,Elektronik,59235,3,GoPay,2,2023-06-08,1
BF09293E,C97926,Lipstik Matte,Kecantikan,322818,1,ShopeePay,2,2023-08-22,1
457204AB,C71016,Vitamin C,Kesehatan,216516,2,Kartu Kredit,5,2023-06-19,0
EAFFFA4A,C89140,Headphone Bluetooth,Elektronik,259400,3,GoPay,5,2023-03-30,0
90696E7E,C45198,GPS Tracker,Otomotif,49373,3,GoPay,4,2023-10-31,0
D650C7E5,C52302,Smartwatch,Elektronik,402081,1,Kartu Kredit,5,2023-09-05,1
B557705B,C60502,Skincare Toner,Kecantikan,173188,2,Kartu Kredit,3,2023-12-25,1
B950968A,C28486,Lipstik Matte,Kecantikan,378410,3,ShopeePay,1,2023-01-04,1
7426CAF0,C55367,Sunscreen SPF50,Kecantikan,188461,2,ShopeePay,5,2023-12-23,0
64CF863E,C95883,Masker KF94,Kesehatan,106877,1,GoPay,3,2023-03-12,0
8C792B20,C90403,Masker KF94,Kesehatan,204854,2,Kartu Kredit,2,2023-11-15,0
1781001B,C30053,Baju Oversize,Fashion,402235,2,Kartu Kredit,2,2023-10-04,0
BB0580FB,C80797,Foundation,Kecantikan,96265,2,GoPay,4,2023-10-13,0
DB3DC578,C83926,Foundation,Kecantikan,148883,1,GoPay,5,2024-02-18,0
4CBA09A0,C40185,Boneka Anime,Mainan,427327,1,Transfer Bank,5,2023-09-30,0
7553D589,C94498,Hoodie Polos,Fashion,343123,1,COD,1,2023-08-12,0
BC399A6C,C83666,Celana Jogger,Fashion,98468,1,ShopeePay,2,2023-01-18,0
83DB1D43,C43839,Skincare Toner,Kecantikan,146305,3,COD,3,2023-01-05,0
5895F0D3,C91168,Baju Oversize,Fashion,305508,1,ShopeePay,2,2023-04-21,0
3DCB3094,C81109,Boneka Anime,Mainan,248160,2,Transfer Bank,2,2023-07-29,0
4E6D69FE,C59601,Celana Jogger,Fashion,58485,1,Transfer Bank,5,2023-12-21,0
6F172A2A,C63397,Hand Sanitizer,Kesehatan,225521,1,COD,4,2023-07-19,0
557A31CF,C25261,Baju Oversize,Fashion,43701,1,Kartu Kredit,1,2023-01-21,0
9986F4BA,C66216,Sarung Jok,Otomotif,377373,3,Kartu Kredit,4,2024-01-24,1
43046697,C80929,Pengharum Mobil,Otomotif,141094,3,GoPay,5,2023-02-19,1
F7B6274F,C47043,Wajan Anti Lengket,Rumah Tangga,13702,1,ShopeePay,4,2023-09-02,0
59A0576C,C66602,Mainan Edukasi,Mainan,49733,2,GoPay,3,2023-09-09,1
2033B62D,C36760,Smartwatch,Elektronik,111805,2,Kartu Kredit,5,2023-06-12,0
DB92C1A1,C82765,GPS Tracker,Otomotif,207828,3,COD,3,2023-05-16,0
D7AE1177,C33415,Smartwatch,Elektronik,191106,1,Transfer Bank,2,2024-01-16,0
B25EE5B5,C72672,Wajan Anti Lengket,Rumah Tangga,296633,1,Transfer Bank,3,2024-02-13,0
C4B4B932,C87262,Skincare Toner,Kecantikan,232446,2,Kartu Kredit,5,2024-03-08,0
0BE0992A,C13683,RC Car,Mainan,393433,3,ShopeePay,3,2024-03-10,0
35F04A71,C12091,Termometer Digital,Kesehatan,33413,2,COD,1,2024-02-20,0
045F0B84,C83088,Hoodie Polos,Fashion,398121,2,GoPay,1,2023-06-14,0
8EB50B3F,C32246,Smartwatch,Elektronik,416474,2,Transfer Bank,5,2023-08-28,0
07252A3D,C78888,Celana Jogger,Fashion,181850,2,Transfer Bank,2,2023-11-15,0
31E43341,C76436,Coklat Bubuk,Makanan & Minuman,193997,3,COD,4,2023-10-06,0
BB8069A3,C85325,Mie Instan Premium,Makanan & Minuman,241882,2,GoPay,3,2024-03-19,0
BC2D2254,C19228,RC Car,Mainan,262953,1,GoPay,1,2024-02-23,0
B800D005,C14006,Boneka Anime,Mainan,297838,3,ShopeePay,4,2023-08-14,0
34455200,C42721,Headphone Bluetooth,Elektronik,284131,3,ShopeePay,1,2023-07-16,0
43502C77,C80013,Set Pisau Dapur,Rumah Tangga,160412,1,ShopeePay,3,2024-01-02,0
9CE2B993,C18244,Dispenser Sabun,Rumah Tangga,306610,1,ShopeePay,3,2023-11-11,0
2400B73F,C87195,Mie Instan Premium,Makanan & Minuman,447675,3,Transfer Bank,5,2023-06-06,0
C43618A8,C32949,Hand Sanitizer,Kesehatan,123776,3,Kartu Kredit,4,2023-03-17,0
4540030C,C76868,Pengharum Mobil,Otomotif,249212,2,COD,5,2023-06-08,0
90CD0214,C24242,Hoodie Polos,Fashion,446727,1,Transfer Bank,1,2023-10-26,0
E9965A8A,C64258,RC Car,Mainan,115783,3,GoPay,3,2023-04-20,0
1475CDE9,C78418,Foundation,Kecantikan,282880,2,Transfer Bank,3,2023-11-15,1
01D98046,C98971,Pengharum Mobil,Otomotif,102885,3,COD,5,2023-07-30,0
3103C3C7,C21197,Coklat Bubuk,Makanan & Minuman,411785,1,COD,2,2023-09-13,0
FCC58A34,C82489,Hijab,Fashion,227776,2,ShopeePay,4,2024-03-15,0
AC60A8A5,C81986,Hoodie Polos,Fashion,407848,1,GoPay,5,2024-03-22,0
836047F6,C59988,Smartwatch,Elektronik,154843,2,Kartu Kredit,3,2023-11-18,1
73A35CB0,C54511,Charger Type-C,Elektronik,185225,3,COD,1,2024-02-03,0
BF15A377,C44800,Sunscreen SPF50,Kecantikan,313600,2,COD,2,2023-05-21,0
C390F945,C14047,Power Bank,Elektronik,117368,3,ShopeePay,2,2024-02-17,0
0D30CF0A,C21927,Boneka Anime,Mainan,391523,1,ShopeePay,5,2023-10-15,0
7FF1F8E4,C85630,Hijab,Fashion,457867,2,Kartu Kredit,2,2024-03-15,1
1A22D2E8,C72074,Baju Oversize,Fashion,239667,1,COD,3,2023-09-13,0
189BC397,C64291,Hoodie Polos,Fashion,311914,3,Transfer Bank,4,2023-12-20,0
53D539BA,C48616,Boneka Anime,Mainan,226809,1,Transfer Bank,3,2023-12-20,0
229B6360,C52164,Puzzle 1000pcs,Mainan,287393,2,Transfer Bank,5,2023-06-20,0
3F584788,C73293,Hoodie Polos,Fashion,258295,3,COD,5,2023-04-02,0
9A525DEA,C28064,Sunscreen SPF50,Kecantikan,271813,2,GoPay,1,2023-08-02,0
0E4F45BE,C64400,Coklat Bubuk,Makanan & Minuman,122317,3,Transfer Bank,2,2023-02-12,0
30B47282,C40158,Lipstik Matte,Kecantikan,221370,2,Transfer Bank,1,2023-12-11,0
847F1BB6,C82069,Hand Sanitizer,Kesehatan,325161,2,ShopeePay,1,2024-01-10,0
22FAC72E,C64616,Hoodie Polos,Fashion,216384,1,ShopeePay,4,2023-08-30,0
C1BA5D2D,C49356,Sarung Jok,Otomotif,13155,1,ShopeePay,1,2024-02-24,0
755FC9D8,C43368,Wajan Anti Lengket,Rumah Tangga,277525,2,COD,1,2023-06-03,0
2D965F8C,C12305,Hand Sanitizer,Kesehatan,495680,1,COD,3,2023-06-29,1
348DD0AA,C19843,Alat Vakum Mini,Otomotif,28674,1,ShopeePay,1,2023-10-24,0
4F163B6D,C74599,Hand Sanitizer,Kesehatan,81291,3,COD,2,2023-11-22,0
B23F8A55,C97090,Coklat Bubuk,Makanan & Minuman,255378,2,GoPay,5,2023-06-02,0
3291FB6D,C58749,Granola,Makanan & Minuman,375672,3,Transfer Bank,1,2023-06-11,0
D423B885,C85800,Hand Sanitizer,Kesehatan,450101,3,COD,2,2023-12-15,0
8B232A88,C34313,Mainan Edukasi,Mainan,191486,2,COD,4,2023-05-03,0
EACB4C59,C31201,RC Car,Mainan,184152,2,ShopeePay,5,2023-05-02,0
6E359586,C45278,Dispenser Sabun,Rumah Tangga,392266,3,COD,3,2023-08-14,0
E558CB1A,C99857,Pengharum Mobil,Otomotif,256184,1,Transfer Bank,3,2023-12-24,0
AB0A03A3,C94952,Lipstik Matte,Kecantikan,78168,1,Kartu Kredit,2,2023-11-29,1
3BBF2B0D,C42646,GPS Tracker,Otomotif,324971,1,COD,2,2024-01-29,1
4D15E0A0,C45873,Termometer Digital,Kesehatan,289928,2,COD,2,2023-07-22,0
4DFCC5CC,C28461,Wajan Anti Lengket,Rumah Tangga,451377,2,GoPay,4,2023-12-07,0
5CB87ED2,C90341,Set Pisau Dapur,Rumah Tangga,30477,2,ShopeePay,2,2023-06-18,0
F19F4FA9,C73923,Set Pisau Dapur,Rumah Tangga,421340,3,Transfer Bank,3,2023-01-07,0
2FC8CE93,C70330,Power Bank,Elektronik,28984,3,GoPay,3,2024-02-14,0
A57AA31B,C43983,Wajan Anti Lengket,Rumah Tangga,115820,2,Transfer Bank,4,2024-01-03,0
227F5BAD,C44103,Hijab,Fashion,84861,2,Transfer Bank,4,2023-08-15,0
94FACC1F,C49121,Charger Type-C,Elektronik,327513,3,Transfer Bank,2,2023-03-07,0
9604A1E4,C84509,Tempat Sampah Mini,Rumah Tangga,102730,1,ShopeePay,1,2023-09-19,0
B2EA163E,C41741,Smartwatch,Elektronik,327828,1,ShopeePay,2,2023-10-18,0
85198DBD,C17035,Sarung Jok,Otomotif,392497,3,Kartu Kredit,1,2023-07-06,0
E856EF64,C67809,Power Bank,Elektronik,49799,2,Kartu Kredit,4,2023-01-28,0
126692D2,C95236,Pengharum Mobil,Otomotif,101742,1,Kartu Kredit,5,2023-03-26,0
9A7325A2,C59633,Headphone Bluetooth,Elektronik,308446,1,Transfer Bank,2,2024-03-14,0
04745513,C65732,Skincare Toner,Kecantikan,313898,1,GoPay,1,2023-06-12,1
B3EBADD5,C51299,Headphone Bluetooth,Elektronik,310506,3,COD,5,2024-02-02,0
19F62D5F,C97958,Sunscreen SPF50,Kecantikan,428139,1,GoPay,4,2023-01-04,0
E9A2DDD1,C75662,RC Car,Mainan,328807,1,ShopeePay,4,2023-02-10,0
4F1F10AD,C69372,Coklat Bubuk,Makanan & Minuman,156269,1,COD,3,2023-06-27,0
F8F05BA5,C25737,Sunscreen SPF50,Kecantikan,379622,1,COD,1,2023-05-07,0
1EFDABDB,C88163,Hoodie Polos,Fashion,424317,2,ShopeePay,2,2023-03-10,0
A62FA6A0,C33910,Baju Oversize,Fashion,387998,1,Transfer Bank,5,2023-12-03,1
8C35255C,C16333,Set Pisau Dapur,Rumah Tangga,174880,1,Transfer Bank,2,2023-05-19,0
07793BB0,C31556,Hoodie Polos,Fashion,121646,3,Kartu Kredit,3,2023-11-29,0
C2B039A2,C76563,Wajan Anti Lengket,Rumah Tangga,234706,3,Kartu Kredit,5,2023-09-10,1
DC0D21D6,C10678,Boneka Anime,Mainan,496177,2,COD,3,2023-09-01,1
069569B3,C25203,Tempat Sampah Mini,Rumah Tangga,174600,3,Transfer Bank,2,2023-12-10,0
58CC3476,C53465,Wajan Anti Lengket,Rumah Tangga,279836,1,COD,2,2023-01-13,0
FFD30856,C71506,Sunscreen SPF50,Kecantikan,165641,1,Transfer Bank,5,2023-02-26,0
82B2D408,C29484,Pengharum Mobil,Otomotif,220148,3,Kartu Kredit,5,2023-11-20,0
ED84EFB8,C97301,RC Car,Mainan,292016,3,GoPay,3,2023-07-06,0
AF808863,C77724,Lipstik Matte,Kecantikan,421390,3,ShopeePay,5,2023-10-08,1
66480D60,C39082,Power Bank,Elektronik,290927,3,COD,1,2023-03-07,0
11B52D89,C89617,Mainan Edukasi,Mainan,488461,3,ShopeePay,5,2023-10-04,0
F8FA47D2,C37016,Hand Sanitizer,Kesehatan,165114,2,Transfer Bank,5,2023-08-09,0
4E47E71B,C32419,Masker KF94,Kesehatan,13079,2,COD,3,2023-05-15,0
5A867434,C43004,Pengharum Mobil,Otomotif,168519,1,Kartu Kredit,1,2024-03-14,0
6DB8F3E6,C11385,Tempat Sampah Mini,Rumah Tangga,95418,1,GoPay,3,2023-11-07,0
50983FB0,C54306,RC Car,Mainan,316845,1,GoPay,2,2023-01-06,0
B2BAFAD5,C69927,Alat Vakum Mini,Otomotif,233329,1,COD,4,2023-02-01,0
B3FBC4B4,C76997,Granola,Makanan & Minuman,367446,3,COD,1,2023-03-11,0
89166416,C10838,Sunscreen SPF50,Kecantikan,289876,3,Kartu Kredit,4,2023-06-04,0
E3A5DF1A,C63711,RC Car,Mainan,450854,1,Kartu Kredit,5,2023-09-07,0
E9804F36,C74625,Kopi Literan,Makanan & Minuman,88377,1,Transfer Bank,4,2023-10-06,1
B68635AC,C70066,Mainan Edukasi,Mainan,267303,2,Kartu Kredit,1,2023-03-20,0
30EA6386,C31513,Foundation,Kecantikan,36346,3,GoPay,5,2023-03-23,1
3C8CE7C9,C59994,Sarung Jok,Otomotif,86321,2,ShopeePay,1,2023-08-28,0
40885C20,C74799,Mie Instan Premium,Makanan & Minuman,124928,3,COD,2,2023-04-05,0
EAFAFF47,C37232,Foundation,Kecantikan,484198,2,Kartu Kredit,4,2023-07-04,1
F12D9AD4,C45135,RC Car,Mainan,464586,2,Kartu Kredit,1,2023-05-28,0
1A1DEC5A,C19502,Celana Jogger,Fashion,226370,1,COD,1,2023-01-25,0
D335E277,C77201,Power Bank,Elektronik,90733,2,COD,3,2024-02-11,0
9F659DD4,C70829,Pengharum Mobil,Otomotif,322178,3,COD,1,2023-09-08,0
6373124D,C66393,Hijab,Fashion,179832,3,Kartu Kredit,2,2023-01-05,0
5FE65847,C49457,Celana Jogger,Fashion,81327,1,GoPay,2,2023-01-13,0
C6996814,C19403,Foundation,Kecantikan,330077,3,Kartu Kredit,2,2023-12-16,0
4F9E7501,C45429,Wajan Anti Lengket,Rumah Tangga,89834,3,GoPay,2,2023-03-18,0
31AA41F4,C97482,Headphone Bluetooth,Elektronik,462617,1,Transfer Bank,2,2023-11-20,0
2DB13A7D,C14679,Tempat Sampah Mini,Rumah Tangga,366084,2,COD,5,2023-09-23,1
D2F7CCA2,C58527,Celana Jogger,Fashion,85777,2,GoPay,1,2023-09-20,0
334249B1,C92486,Skincare Toner,Kecantikan,39971,3,Transfer Bank,1,2023-01-21,1
07E6C7ED,C47911,Sarung Jok,Otomotif,142049,2,Kartu Kredit,2,2023-07-08,0
D60DA813,C48781,Headphone Bluetooth,Elektronik,368992,2,ShopeePay,1,2023-12-12,0
E850095D,C63794,Alat Vakum Mini,Otomotif,160283,1,ShopeePay,2,2023-11-08,0
C50131DF,C91905,Skincare Toner,Kecantikan,86948,1,COD,3,2024-03-18,0
27305017,C87358,Skincare Toner,Kecantikan,131488,3,Transfer Bank,5,2023-05-05,0
49677D99,C98509,Baju Oversize,Fashion,206424,2,COD,1,2024-02-09,0
042AEC33,C58672,Foundation,Kecantikan,287240,3,GoPay,1,2023-07-16,0
C2A5C57C,C41768,Alat Vakum Mini,Otomotif,271646,1,ShopeePay,4,2023-10-04,0
CD06A30A,C30946,Celana Jogger,Fashion,183106,3,COD,5,2024-03-14,0
3FE05430,C28952,Alat Vakum Mini,Otomotif,253604,3,ShopeePay,4,2023-04-05,0
473CD05F,C54075,Smartwatch,Elektronik,215671,1,COD,5,2023-04-11,0
2D09ACEC,C36390,Skincare Toner,Kecantikan,54754,3,COD,2,2023-01-17,0
7FC056DB,C70161,Baju Oversize,Fashion,23037,3,ShopeePay,3,2023-06-21,0
37B4A3F5,C54367,Charger Type-C,Elektronik,326964,1,Kartu Kredit,5,2023-08-25,1
40C38F73,C95297,Skincare Toner,Kecantikan,280847,2,GoPay,5,2024-03-23,0
EC6A92BA,C99643,Hoodie Polos,Fashion,380862,1,GoPay,2,2023-01-30,0
9E6A1A75,C59053,Hoodie Polos,Fashion,489220,1,GoPay,5,2024-01-18,0
0B06FED4,C23463,Boneka Anime,Mainan,56844,3,Transfer Bank,4,2024-03-02,0
4830D3BB,C70122,Foundation,Kecantikan,473701,3,Transfer Bank,5,2024-02-03,0
55A064E7,C41711,Kopi Literan,Makanan & Minuman,121970,3,COD,3,2023-01-19,0
7C6CE202,C61001,Mainan Edukasi,Mainan,161456,1,GoPay,2,2024-02-04,1
539BBFF6,C25908,Mainan Edukasi,Mainan,436763,3,Transfer Bank,5,2023-10-10,0
576DD2AE,C86008,Baju Oversize,Fashion,173427,1,Transfer Bank,5,2024-03-17,0
31BEADA0,C28490,Termometer Digital,Kesehatan,53983,2,ShopeePay,1,2023-01-05,0
A78DAD05,C79399,Wajan Anti Lengket,Rumah Tangga,16866,1,COD,2,2023-03-28,0
C196C892,C11147,Hand Sanitizer,Kesehatan,381573,2,Kartu Kredit,3,2023-10-18,0
25E394A3,C19591,Boneka Anime,Mainan,49503,2,GoPay,4,2024-03-24,1
7227D99E,C88575,Alat Vakum Mini,Otomotif,304936,2,GoPay,4,2023-03-09,1
3046D810,C20883,Kopi Literan,Makanan & Minuman,390401,3,Kartu Kredit,1,2023-06-04,0
618D60F2,C73536,Lipstik Matte,Kecantikan,263446,1,COD,5,2024-02-20,0
A613DAD0,C88337,Sarung Jok,Otomotif,387971,2,COD,5,2023-08-28,0
71F384A4,C64567,Set Pisau Dapur,Rumah Tangga,303158,1,ShopeePay,3,2023-11-08,1
72DA5A05,C38349,Coklat Bubuk,Makanan & Minuman,248947,1,GoPay,4,2023-12-29,0
E8E51EE7,C23861,Puzzle 1000pcs,Mainan,146470,3,Kartu Kredit,5,2024-02-01,0
52501E0B,C68957,Kopi Literan,Makanan & Minuman,13739,1,Kartu Kredit,4,2023-06-30,0
340C49A0,C11294,Sarung Jok,Otomotif,200718,1,Transfer Bank,4,2023-03-21,0
55C76696,C79635,Set Pisau Dapur,Rumah Tangga,127873,3,COD,3,2024-02-28,0
F83FB5AF,C59973,Sarung Jok,Otomotif,29656,1,ShopeePay,2,2023-01-25,1
CDC074D3,C41489,Foundation,Kecantikan,446530,2,ShopeePay,5,2023-01-18,0
68B2F803,C67781,Termometer Digital,Kesehatan,211427,2,Kartu Kredit,3,2023-10-24,0
